trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
4199035,15:33:00,15:33:00,121,2,0,0
4199035,15:35:00,15:35:00,120,3,0,0
4199035,15:37:00,15:37:00,118,4,0,0
4199035,15:40:00,15:40:00,116,5,0,0
4199035,15:44:00,15:44:00,115,6,0,0
4199035,15:47:00,15:47:00,114,7,0,0
4199035,15:51:00,15:51:00,112,8,0,0
4199035,15:54:00,15:54:00,111,9,0,0
4199035,15:57:00,15:57:00,110,10,0,0
4199035,16:01:00,16:01:00,108,11,0,0
4199035,16:04:00,16:04:00,106,12,0,0
4199035,16:07:00,16:07:00,105,13,0,0
4199035,16:17:00,16:17:00,56,14,1,0
4199035,16:26:00,16:26:00,4,15,1,0
4199035,16:37:00,16:37:00,1,16,0,0
4199038,16:05:00,16:05:00,124,1,0,0
4199038,16:07:00,16:07:00,121,2,0,0
4199038,16:09:00,16:09:00,120,3,0,0
4199038,16:11:00,16:11:00,118,4,0,0
4199038,16:14:00,16:14:00,116,5,0,0
4199038,16:18:00,16:18:00,115,6,0,0
4199038,16:21:00,16:21:00,114,7,0,0
4199038,16:25:00,16:25:00,112,8,0,0
4199038,16:28:00,16:28:00,111,9,0,0
4199038,16:31:00,16:31:00,110,10,0,0
4199038,16:35:00,16:35:00,108,11,0,0
4199038,16:38:00,16:38:00,106,12,0,0
4199038,16:41:00,16:41:00,105,13,0,0
4199038,16:50:00,16:50:00,56,14,1,0
4199038,17:00:00,17:00:00,4,15,1,0
4199038,17:13:00,17:13:00,1,16,0,0
4199040,16:31:00,16:31:00,124,1,0,0
4199040,16:33:00,16:33:00,121,2,0,0
4199040,16:35:00,16:35:00,120,3,0,0
4199040,16:38:00,16:38:00,118,4,0,0
4199040,16:41:00,16:41:00,116,5,0,0
4199040,16:45:00,16:45:00,115,6,0,0
4199040,16:48:00,16:48:00,114,7,0,0
4199040,16:51:00,16:51:00,112,8,0,0
4199040,16:54:00,16:54:00,111,9,0,0
4199040,16:57:00,16:57:00,110,10,0,0
4199040,17:01:00,17:01:00,108,11,0,0
4199040,17:04:00,17:04:00,106,12,0,0
4199040,17:07:00,17:07:00,105,13,0,0
4199040,17:17:00,17:17:00,56,14,1,0
4199040,17:25:00,17:25:00,4,15,1,0
4199040,17:38:00,17:38:00,1,16,0,0
4199042,17:05:00,17:05:00,124,1,0,0
4199042,17:07:00,17:07:00,121,2,0,0
4199042,17:09:00,17:09:00,120,3,0,0
4199042,17:11:00,17:11:00,118,4,0,0
4199042,17:14:00,17:14:00,116,5,0,0
4199042,17:18:00,17:18:00,115,6,0,0
4199042,17:21:00,17:21:00,114,7,0,0
4199042,17:24:00,17:24:00,112,8,0,0
4199042,17:27:00,17:27:00,111,9,0,0
4199042,17:30:00,17:30:00,110,10,0,0
4199042,17:34:00,17:34:00,108,11,0,0
4199042,17:37:00,17:37:00,106,12,0,0
4199042,17:40:00,17:40:00,105,13,0,0
4199042,17:51:00,17:51:00,56,14,1,0
4199042,18:01:00,18:01:00,4,15,1,0
4199042,18:14:00,18:14:00,1,16,0,0
4199045,18:07:00,18:07:00,124,1,0,0
4199045,18:09:00,18:09:00,121,2,0,0
4199045,18:11:00,18:11:00,120,3,0,0
4199045,18:13:00,18:13:00,118,4,0,0
4199045,18:16:00,18:16:00,116,5,0,0
4199045,18:20:00,18:20:00,115,6,0,0
4199045,18:23:00,18:23:00,114,7,0,0
4199045,18:27:00,18:27:00,112,8,0,0
4199045,18:30:00,18:30:00,111,9,0,0
4199045,18:33:00,18:33:00,110,10,0,0
4199045,18:37:00,18:37:00,108,11,0,0
4199045,18:40:00,18:40:00,106,12,0,0
4199045,18:43:00,18:43:00,105,13,0,0
4199045,18:53:00,18:53:00,56,14,1,0
4199045,19:01:00,19:01:00,4,15,1,0
4199045,19:12:00,19:12:00,1,16,0,0
4199046,18:35:00,18:35:00,124,1,0,0
4199046,18:37:00,18:37:00,121,2,0,0
