trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
123,18:55:00,18:55:00,14,7,0,0,14.2197
123,18:59:00,18:59:00,152,8,0,0,14.8468
123,19:01:00,19:01:00,153,9,0,0,15.7072
123,19:04:00,19:04:00,150,10,0,0,16.5805
123,19:07:00,19:07:00,95,11,0,0,17.0890
123,19:09:00,19:09:00,89,12,0,0,17.7148
123,19:14:00,19:14:00,38081,13,0,0,18.5994
124,18:56:00,18:56:00,105,1,0,0,0.0000
124,19:06:00,19:06:00,38187,2,0,0,4.4443
124,19:15:00,19:15:00,106,3,0,0,9.5553
124,19:21:00,19:21:00,154,4,0,0,12.3612
124,19:23:00,19:23:00,19,5,0,0,13.0557
124,19:26:00,19:26:00,50,6,0,0,13.6530
124,19:29:00,19:29:00,14,7,0,0,14.2197
124,19:32:00,19:32:00,152,8,0,0,14.8468
124,19:35:00,19:35:00,153,9,0,0,15.7072
124,19:38:00,19:38:00,150,10,0,0,16.5805
124,19:40:00,19:40:00,95,11,0,0,17.0890
124,19:43:00,19:43:00,89,12,0,0,17.7148
124,19:46:00,19:46:00,38081,13,0,0,18.5994
125,19:37:00,19:37:00,105,1,0,0,0.0000
125,19:47:00,19:47:00,38187,2,0,0,4.4443
125,19:56:00,19:56:00,106,3,0,0,9.5553
125,20:02:00,20:02:00,154,4,0,0,12.3612
125,20:04:00,20:04:00,19,5,0,0,13.0557
125,20:06:00,20:06:00,50,6,0,0,13.6530
125,20:09:00,20:09:00,14,7,0,0,14.2197
125,20:12:00,20:12:00,152,8,0,0,14.8468
125,20:15:00,20:15:00,153,9,0,0,15.7072
125,20:18:00,20:18:00,150,10,0,0,16.5805
125,20:20:00,20:20:00,95,11,0,0,17.0890
125,20:24:00,20:24:00,89,12,0,0,17.7148
125,20:27:00,20:27:00,38081,13,0,0,18.5994
126,20:37:00,20:37:00,105,1,0,0,0.0000
126,20:47:00,20:47:00,38187,2,0,0,4.4443
126,20:56:00,20:56:00,106,3,0,0,9.5553
126,21:02:00,21:02:00,154,4,0,0,12.3612
126,21:04:00,21:04:00,19,5,0,0,13.0557
126,21:06:00,21:06:00,50,6,0,0,13.6530
126,21:09:00,21:09:00,14,7,0,0,14.2197
126,21:12:00,21:12:00,152,8,0,0,14.8468
126,21:15:00,21:15:00,153,9,0,0,15.7072
126,21:18:00,21:18:00,150,10,0,0,16.5805
126,21:20:00,21:20:00,95,11,0,0,17.0890
126,21:24:00,21:24:00,89,12,0,0,17.7148
126,21:27:00,21:27:00,38081,13,0,0,18.5994
127,21:32:00,21:32:00,105,1,0,0,0.0000
127,21:42:00,21:42:00,38187,2,0,0,4.4443
127,21:52:00,21:52:00,106,3,0,0,9.5553
127,21:58:00,21:58:00,154,4,0,0,12.3612
127,22:01:00,22:01:00,19,5,0,0,13.0557
127,22:03:00,22:03:00,50,6,0,0,13.6530
127,22:06:00,22:06:00,14,7,0,0,14.2197
127,22:09:00,22:09:00,152,8,0,0,14.8468
127,22:12:00,22:12:00,153,9,0,0,15.7072
127,22:14:00,22:14:00,150,10,0,0,16.5805
127,22:16:00,22:16:00,95,11,0,0,17.0890
127,22:20:00,22:20:00,89,12,0,0,17.7148
127,22:23:00,22:23:00,38081,13,0,0,18.5994
128,22:32:00,22:32:00,105,1,0,0,0.0000
128,22:42:00,22:42:00,38187,2,0,0,4.4443
128,22:52:00,22:52:00,106,3,0,0,9.5553
128,22:58:00,22:58:00,154,4,0,0,12.3612
128,23:00:00,23:00:00,19,5,0,0,13.0557
128,23:03:00,23:03:00,50,6,0,0,13.6530
128,23:06:00,23:06:00,14,7,0,0,14.2197
128,23:09:00,23:09:00,152,8,0,0,14.8468
128,23:11:00,23:11:00,153,9,0,0,15.7072
128,23:14:00,23:14:00,150,10,0,0,16.5805
128,23:16:00,23:16:00,95,11,0,0,17.0890
128,23:18:00,23:18:00,89,12,0,0,17.7148
128,23:23:00,23:23:00,38081,13,0,0,18.5994
129,23:21:00,23:21:00,105,1,0,0,0.0000
129,23:31:00,23:31:00,38187,2,0,0,4.4443
129,23:40:00,23:40:00,106,3,0,0,9.5553
129,23:46:00,23:46:00,154,4,0,0,12.3612
129,23:49:00,23:49:00,19,5,0,0,13.0557
129,23:51:00,23:51:00,50,6,0,0,13.6530
129,23:54:00,23:54:00,14,7,0,0,14.2197
129,23:57:00,23:57:00,152,8,0,0,14.8468
129,24:00:00,24:00:00,153,9,0,0,15.7072
129,24:02:00,24:02:00,150,10,0,0,16.5805
129,24:04:00,24:04:00,95,11,0,0,17.0890
129,24:07:00,24:07:00,89,12,0,0,17.7148
129,24:10:00,24:10:00,38081,13,0,0,18.5994
130,24:40:00,24:40:00,105,1,0,0,0.0000
130,24:50:00,24:50:00,38187,2,0,0,4.4443
130,24:59:00,24:59:00,106,3,0,0,9.5553
130,25:05:00,25:05:00,154,4,0,0,12.3612
130,25:08:00,25:08:00,19,5,0,0,13.0557
130,25:10:00,25:10:00,50,6,0,0,13.6530
130,25:13:00,25:13:00,14,7,0,0,14.2197
130,25:16:00,25:16:00,152,8,0,0,14.8468
130,25:18:00,25:18:00,153,9,0,0,15.7072
130,25:21:00,25:21:00,150,10,0,0,16.5805
130,25:23:00,25:23:00,95,11,0,0,17.0890
130,25:25:00,25:25:00,89,12,0,0,17.7148
130,25:29:00,25:29:00,38081,13,0,0,18.5994
131,10:01:00,10:01:00,105,1,0,0,0.0000
131,10:11:00,10:11:00,38187,2,0,0,4.4443
131,10:21:00,10:21:00,106,3,0,0,9.5553
131,10:27:00,10:27:00,154,4,0,0,12.3612
131,10:29:00,10:29:00,19,5,0,0,13.0557
131,10:32:00,10:32:00,50,6,0,0,13.6530
131,10:35:00,10:35:00,14,7,0,0,14.2197
131,10:38:00,10:38:00,152,8,0,0,14.8468
131,10:40:00,10:40:00,153,9,0,0,15.7072
131,10:42:00,10:42:00,150,10,0,0,16.5805
131,10:44:00,10:44:00,95,11,0,0,17.0890
131,10:47:00,10:47:00,89,12,0,0,17.7148
131,10:51:00,10:51:00,38081,13,0,0,18.5994
132,10:42:00,10:42:00,105,1,0,0,0.0000
132,10:52:00,10:52:00,38187,2,0,0,4.4443
132,11:01:00,11:01:00,106,3,0,0,9.5553
132,11:08:00,11:08:00,154,4,0,0,12.3612
132,11:10:00,11:10:00,19,5,0,0,13.0557
132,11:13:00,11:13:00,50,6,0,0,13.6530
132,11:20:00,11:20:00,14,7,0,0,14.2197
132,11:24:00,11:24:00,152,8,0,0,14.8468
132,11:26:00,11:26:00,153,9,0,0,15.7072
132,11:29:00,11:29:00,150,10,0,0,16.5805
132,11:31:00,11:31:00,95,11,0,0,17.0890
132,11:33:00,11:33:00,89,12,0,0,17.7148
132,11:39:00,11:39:00,38081,13,0,0,18.5994
133,13:48:00,13:48:00,105,1,0,0,0.0000
133,13:57:00,13:57:00,38187,2,0,0,4.4443
133,14:07:00,14:07:00,106,3,0,0,9.5553
133,14:13:00,14:13:00,154,4,0,0,12.3612
133,14:15:00,14:15:00,19,5,0,0,13.0557
133,14:17:00,14:17:00,50,6,0,0,13.6530
133,14:21:00,14:21:00,14,7,0,0,14.2197
133,14:24:00,14:24:00,152,8,0,0,14.8468
133,14:27:00,14:27:00,153,9,0,0,15.7072
133,14:29:00,14:29:00,150,10,0,0,16.5805
133,14:32:00,14:32:00,95,11,0,0,17.0890
133,14:34:00,14:34:00,89,12,0,0,17.7148
133,14:38:00,14:38:00,38081,13,0,0,18.5994
134,06:32:00,06:32:00,63,1,0,0,0.0000
134,06:48:00,06:48:00,106,2,0,0,7.5949
134,06:54:00,06:54:00,154,3,0,0,10.4008
134,06:57:00,06:57:00,19,4,0,0,11.0953
134,07:00:00,07:00:00,14,5,0,0,12.2593
134,07:07:00,07:07:00,89,6,0,0,15.6833
134,07:09:00,07:09:00,38081,7,0,0,16.5680
135,07:41:00,07:41:00,105,1,0,0,0.0000
135,07:50:00,07:50:00,38187,2,0,0,4.4443
135,07:59:00,07:59:00,106,3,0,0,9.5553
135,08:06:00,08:06:00,19,4,0,0,13.0121
135,08:10:00,08:10:00,14,5,0,0,14.1761
135,08:17:00,08:17:00,89,6,0,0,17.6002
135,08:23:00,08:23:00,38081,7,0,0,18.4848
136,25:17:00,25:17:00,63,1,0,0,0.0000
136,25:32:00,25:41:00,106,2,0,0,7.5949
136,25:47:00,25:47:00,154,3,0,0,10.4008
136,25:49:00,25:49:00,19,4,0,0,11.0953
136,25:51:00,25:51:00,50,5,0,0,11.6926
136,25:53:00,25:53:00,14,6,0,0,12.2593
137,06:08:00,06:08:00,63,1,0,0,0.0000
137,06:24:00,06:24:00,106,2,0,0,7.5949
137,06:30:00,06:30:00,154,3,0,0,10.4008
137,06:33:00,06:33:00,19,4,0,0,11.0953
137,06:35:00,06:35:00,50,5,0,0,11.6926
137,06:38:00,06:38:00,14,6,0,0,12.2593
138,08:08:00,08:08:00,63,1,0,0,0.0000
138,08:26:00,08:32:00,106,2,0,0,7.5949
138,08:38:00,08:38:00,154,3,0,0,10.4008
138,08:40:00,08:40:00,19,4,0,0,11.0953
138,08:43:00,08:43:00,50,5,0,0,11.6926
138,08:45:00,08:45:00,14,6,0,0,12.2593
139,10:10:00,10:10:00,63,1,0,0,0.0000
139,10:26:00,10:32:00,106,2,0,0,7.5949
139,10:38:00,10:38:00,154,3,0,0,10.4008
139,10:40:00,10:40:00,19,4,0,0,11.0953
139,10:43:00,10:43:00,50,5,0,0,11.6926
139,10:45:00,10:45:00,14,6,0,0,12.2593
140,12:10:00,12:10:00,63,1,0,0,0.0000
140,12:26:00,12:32:00,106,2,0,0,7.5949
140,12:38:00,12:38:00,154,3,0,0,10.4008
140,12:40:00,12:40:00,19,4,0,0,11.0953
140,12:43:00,12:43:00,50,5,0,0,11.6926
140,12:45:00,12:45:00,14,6,0,0,12.2593
141,14:08:00,14:08:00,63,1,0,0,0.0000
141,14:26:00,14:32:00,106,2,0,0,7.5949
141,14:38:00,14:38:00,154,3,0,0,10.4008
141,14:40:00,14:40:00,19,4,0,0,11.0953
141,14:43:00,14:43:00,50,5,0,0,11.6926
141,14:45:00,14:45:00,14,6,0,0,12.2593
142,16:08:00,16:08:00,63,1,0,0,0.0000
142,16:26:00,16:32:00,106,2,0,0,7.5949
142,16:38:00,16:38:00,154,3,0,0,10.4008
142,16:40:00,16:40:00,19,4,0,0,11.0953
142,16:43:00,16:43:00,50,5,0,0,11.6926
142,16:45:00,16:45:00,14,6,0,0,12.2593
143,18:10:00,18:10:00,63,1,0,0,0.0000
143,18:26:00,18:32:00,106,2,0,0,7.5949
143,18:38:00,18:38:00,154,3,0,0,10.4008
143,18:40:00,18:40:00,19,4,0,0,11.0953
143,18:43:00,18:43:00,50,5,0,0,11.6926
143,18:45:00,18:45:00,14,6,0,0,12.2593
144,20:08:00,20:08:00,63,1,0,0,0.0000
144,20:26:00,20:32:00,106,2,0,0,7.5949
144,20:38:00,20:38:00,154,3,0,0,10.4008
144,20:40:00,20:40:00,19,4,0,0,11.0953
144,20:43:00,20:43:00,50,5,0,0,11.6926
144,20:45:00,20:45:00,14,6,0,0,12.2593
145,23:08:00,23:08:00,63,1,0,0,0.0000
145,23:26:00,23:32:00,106,2,0,0,7.5949
145,23:38:00,23:38:00,154,3,0,0,10.4008
145,23:40:00,23:40:00,19,4,0,0,11.0953
145,23:43:00,23:43:00,50,5,0,0,11.6926
145,23:45:00,23:45:00,14,6,0,0,12.2593
146,25:48:00,25:48:00,63,1,0,0,0.0000
146,26:03:00,26:12:00,106,2,0,0,7.5949
146,26:18:00,26:18:00,154,3,0,0,10.4008
146,26:20:00,26:20:00,19,4,0,0,11.0953
146,26:22:00,26:22:00,50,5,0,0,11.6926
146,26:24:00,26:24:00,14,6,0,0,12.2593
147,05:48:00,05:48:00,37001,1,0,0,0.0000
147,05:50:00,05:50:00,37000,2,0,0,0.5678
147,05:52:00,05:52:00,36999,3,0,0,0.9095
147,05:55:00,05:55:00,36998,4,0,0,1.7826
147,05:58:00,05:58:00,36997,5,0,0,2.4638
147,05:59:00,05:59:00,36996,6,0,0,2.7413
147,06:02:00,06:02:00,36995,7,0,0,3.1492
147,06:04:00,06:04:00,36994,8,0,0,3.4432
147,06:06:00,06:06:00,37376,9,0,0,3.6920
147,06:08:00,06:08:00,37377,10,0,0,4.0388
147,06:11:00,06:11:00,37378,11,0,0,4.3318
147,06:16:00,06:16:00,38441,12,0,0,5.7045
147,06:18:00,06:18:00,38442,13,0,0,6.3239
147,06:21:00,06:21:00,17699,14,0,0,7.6059
147,06:24:00,06:24:00,9878,15,0,0,8.7665
147,06:26:00,06:26:00,38578,16,0,0,9.4227
147,06:28:00,06:28:00,38579,17,0,0,10.0597
148,06:08:00,06:08:00,37001,1,0,0,0.0000
148,06:10:00,06:10:00,37000,2,0,0,0.5678
148,06:12:00,06:12:00,36999,3,0,0,0.9095
148,06:15:00,06:15:00,36998,4,0,0,1.7826
148,06:18:00,06:18:00,36997,5,0,0,2.4638
148,06:19:00,06:19:00,36996,6,0,0,2.7413
148,06:22:00,06:22:00,36995,7,0,0,3.1492
148,06:24:00,06:24:00,36994,8,0,0,3.4432
148,06:26:00,06:26:00,37376,9,0,0,3.6920
148,06:28:00,06:28:00,37377,10,0,0,4.0388
148,06:31:00,06:31:00,37378,11,0,0,4.3318
148,06:36:00,06:36:00,38441,12,0,0,5.7045
148,06:38:00,06:38:00,38442,13,0,0,6.3239
148,06:41:00,06:41:00,17699,14,0,0,7.6059
148,06:44:00,06:44:00,9878,15,0,0,8.7665
148,06:46:00,06:46:00,38578,16,0,0,9.4227
148,06:48:00,06:48:00,38579,17,0,0,10.0597
149,06:28:00,06:28:00,37001,1,0,0,0.0000
149,06:30:00,06:30:00,37000,2,0,0,0.5678
149,06:32:00,06:32:00,36999,3,0,0,0.9095
149,06:35:00,06:35:00,36998,4,0,0,1.7826
149,06:38:00,06:38:00,36997,5,0,0,2.4638
149,06:39:00,06:39:00,36996,6,0,0,2.7413
149,06:42:00,06:42:00,36995,7,0,0,3.1492
149,06:44:00,06:44:00,36994,8,0,0,3.4432
149,06:46:00,06:46:00,37376,9,0,0,3.6920
149,06:48:00,06:48:00,37377,10,0,0,4.0388
149,06:51:00,06:51:00,37378,11,0,0,4.3318
149,06:56:00,06:56:00,38441,12,0,0,5.7045
149,06:58:00,06:58:00,38442,13,0,0,6.3239
149,07:01:00,07:01:00,17699,14,0,0,7.6059
149,07:04:00,07:04:00,9878,15,0,0,8.7665
149,07:06:00,07:06:00,38578,16,0,0,9.4227
149,07:08:00,07:08:00,38579,17,0,0,10.0597
150,06:48:00,06:48:00,37001,1,0,0,0.0000
150,06:50:00,06:50:00,37000,2,0,0,0.5678
150,06:52:00,06:52:00,36999,3,0,0,0.9095
150,06:55:00,06:55:00,36998,4,0,0,1.7826
150,06:58:00,06:58:00,36997,5,0,0,2.4638
150,06:59:00,06:59:00,36996,6,0,0,2.7413
150,07:02:00,07:02:00,36995,7,0,0,3.1492
150,07:04:00,07:04:00,36994,8,0,0,3.4432
150,07:06:00,07:06:00,37376,9,0,0,3.6920
150,07:08:00,07:08:00,37377,10,0,0,4.0388
150,07:11:00,07:11:00,37378,11,0,0,4.3318
150,07:16:00,07:16:00,38441,12,0,0,5.7045
150,07:18:00,07:18:00,38442,13,0,0,6.3239
150,07:21:00,07:21:00,17699,14,0,0,7.6059
150,07:24:00,07:24:00,9878,15,0,0,8.7665
150,07:26:00,07:26:00,38578,16,0,0,9.4227
150,07:28:00,07:28:00,38579,17,0,0,10.0597
151,07:08:00,07:08:00,37001,1,0,0,0.0000
151,07:10:00,07:10:00,37000,2,0,0,0.5678
151,07:12:00,07:12:00,36999,3,0,0,0.9095
151,07:15:00,07:15:00,36998,4,0,0,1.7826
151,07:18:00,07:18:00,36997,5,0,0,2.4638
151,07:19:00,07:19:00,36996,6,0,0,2.7413
151,07:22:00,07:22:00,36995,7,0,0,3.1492
151,07:24:00,07:24:00,36994,8,0,0,3.4432
151,07:26:00,07:26:00,37376,9,0,0,3.6920
151,07:28:00,07:28:00,37377,10,0,0,4.0388
151,07:31:00,07:31:00,37378,11,0,0,4.3318
151,07:36:00,07:36:00,38441,12,0,0,5.7045
151,07:38:00,07:38:00,38442,13,0,0,6.3239
151,07:41:00,07:41:00,17699,14,0,0,7.6059
151,07:44:00,07:44:00,9878,15,0,0,8.7665
151,07:46:00,07:46:00,38578,16,0,0,9.4227
151,07:48:00,07:48:00,38579,17,0,0,10.0597
152,07:28:00,07:28:00,37001,1,0,0,0.0000
152,07:30:00,07:30:00,37000,2,0,0,0.5678
152,07:32:00,07:32:00,36999,3,0,0,0.9095
152,07:35:00,07:35:00,36998,4,0,0,1.7826
152,07:38:00,07:38:00,36997,5,0,0,2.4638
152,07:39:00,07:39:00,36996,6,0,0,2.7413
152,07:42:00,07:42:00,36995,7,0,0,3.1492
152,07:44:00,07:44:00,36994,8,0,0,3.4432
152,07:46:00,07:46:00,37376,9,0,0,3.6920
152,07:48:00,07:48:00,37377,10,0,0,4.0388
152,07:51:00,07:51:00,37378,11,0,0,4.3318
152,07:56:00,07:56:00,38441,12,0,0,5.7045
152,07:58:00,07:58:00,38442,13,0,0,6.3239
152,08:01:00,08:01:00,17699,14,0,0,7.6059
152,08:04:00,08:04:00,9878,15,0,0,8.7665
152,08:06:00,08:06:00,38578,16,0,0,9.4227
152,08:08:00,08:08:00,38579,17,0,0,10.0597
153,07:48:00,07:48:00,37001,1,0,0,0.0000
153,07:50:00,07:50:00,37000,2,0,0,0.5678
153,07:52:00,07:52:00,36999,3,0,0,0.9095
153,07:55:00,07:55:00,36998,4,0,0,1.7826
153,07:58:00,07:58:00,36997,5,0,0,2.4638
153,07:59:00,07:59:00,36996,6,0,0,2.7413
153,08:02:00,08:02:00,36995,7,0,0,3.1492
153,08:04:00,08:04:00,36994,8,0,0,3.4432
153,08:06:00,08:06:00,37376,9,0,0,3.6920
153,08:08:00,08:08:00,37377,10,0,0,4.0388
153,08:11:00,08:11:00,37378,11,0,0,4.3318
153,08:16:00,08:16:00,38441,12,0,0,5.7045
153,08:18:00,08:18:00,38442,13,0,0,6.3239
153,08:21:00,08:21:00,17699,14,0,0,7.6059
153,08:24:00,08:24:00,9878,15,0,0,8.7665
153,08:26:00,08:26:00,38578,16,0,0,9.4227
153,08:28:00,08:28:00,38579,17,0,0,10.0597
154,08:08:00,08:08:00,37001,1,0,0,0.0000
154,08:10:00,08:10:00,37000,2,0,0,0.5678
154,08:12:00,08:12:00,36999,3,0,0,0.9095
154,08:15:00,08:15:00,36998,4,0,0,1.7826
154,08:18:00,08:18:00,36997,5,0,0,2.4638
154,08:19:00,08:19:00,36996,6,0,0,2.7413
154,08:22:00,08:22:00,36995,7,0,0,3.1492
154,08:24:00,08:24:00,36994,8,0,0,3.4432
154,08:26:00,08:26:00,37376,9,0,0,3.6920
154,08:28:00,08:28:00,37377,10,0,0,4.0388
154,08:31:00,08:31:00,37378,11,0,0,4.3318
154,08:36:00,08:36:00,38441,12,0,0,5.7045
154,08:38:00,08:38:00,38442,13,0,0,6.3239
154,08:41:00,08:41:00,17699,14,0,0,7.6059
154,08:44:00,08:44:00,9878,15,0,0,8.7665
154,08:46:00,08:46:00,38578,16,0,0,9.4227
154,08:48:00,08:48:00,38579,17,0,0,10.0597
155,08:28:00,08:28:00,37001,1,0,0,0.0000
155,08:30:00,08:30:00,37000,2,0,0,0.5678
155,08:32:00,08:32:00,36999,3,0,0,0.9095
155,08:35:00,08:35:00,36998,4,0,0,1.7826
155,08:38:00,08:38:00,36997,5,0,0,2.4638
155,08:39:00,08:39:00,36996,6,0,0,2.7413
155,08:42:00,08:42:00,36995,7,0,0,3.1492
155,08:44:00,08:44:00,36994,8,0,0,3.4432
155,08:46:00,08:46:00,37376,9,0,0,3.6920
155,08:48:00,08:48:00,37377,10,0,0,4.0388
155,08:51:00,08:51:00,37378,11,0,0,4.3318
155,08:56:00,08:56:00,38441,12,0,0,5.7045
155,08:58:00,08:58:00,38442,13,0,0,6.3239
155,09:01:00,09:01:00,17699,14,0,0,7.6059
155,09:04:00,09:04:00,9878,15,0,0,8.7665
155,09:06:00,09:06:00,38578,16,0,0,9.4227
155,09:08:00,09:08:00,38579,17,0,0,10.0597
156,08:48:00,08:48:00,37001,1,0,0,0.0000
156,08:50:00,08:50:00,37000,2,0,0,0.5678
156,08:52:00,08:52:00,36999,3,0,0,0.9095
156,08:55:00,08:55:00,36998,4,0,0,1.7826
156,08:58:00,08:58:00,36997,5,0,0,2.4638
156,08:59:00,08:59:00,36996,6,0,0,2.7413
156,09:02:00,09:02:00,36995,7,0,0,3.1492
156,09:04:00,09:04:00,36994,8,0,0,3.4432
156,09:06:00,09:06:00,37376,9,0,0,3.6920
156,09:08:00,09:08:00,37377,10,0,0,4.0388
156,09:11:00,09:11:00,37378,11,0,0,4.3318
156,09:16:00,09:16:00,38441,12,0,0,5.7045
156,09:18:00,09:18:00,38442,13,0,0,6.3239
156,09:21:00,09:21:00,17699,14,0,0,7.6059
156,09:24:00,09:24:00,9878,15,0,0,8.7665
156,09:26:00,09:26:00,38578,16,0,0,9.4227
156,09:28:00,09:28:00,38579,17,0,0,10.0597
157,09:08:00,09:08:00,37001,1,0,0,0.0000
157,09:10:00,09:10:00,37000,2,0,0,0.5678
157,09:12:00,09:12:00,36999,3,0,0,0.9095
157,09:15:00,09:15:00,36998,4,0,0,1.7826
157,09:18:00,09:18:00,36997,5,0,0,2.4638
157,09:19:00,09:19:00,36996,6,0,0,2.7413
157,09:22:00,09:22:00,36995,7,0,0,3.1492
157,09:24:00,09:24:00,36994,8,0,0,3.4432
157,09:26:00,09:26:00,37376,9,0,0,3.6920
157,09:28:00,09:28:00,37377,10,0,0,4.0388
157,09:31:00,09:31:00,37378,11,0,0,4.3318
157,09:36:00,09:36:00,38441,12,0,0,5.7045
157,09:38:00,09:38:00,38442,13,0,0,6.3239
157,09:41:00,09:41:00,17699,14,0,0,7.6059
157,09:44:00,09:44:00,9878,15,0,0,8.7665
157,09:46:00,09:46:00,38578,16,0,0,9.4227
157,09:48:00,09:48:00,38579,17,0,0,10.0597
158,09:28:00,09:28:00,37001,1,0,0,0.0000
158,09:30:00,09:30:00,37000,2,0,0,0.5678
158,09:32:00,09:32:00,36999,3,0,0,0.9095
158,09:35:00,09:35:00,36998,4,0,0,1.7826
158,09:38:00,09:38:00,36997,5,0,0,2.4638
158,09:39:00,09:39:00,36996,6,0,0,2.7413
158,09:42:00,09:42:00,36995,7,0,0,3.1492
158,09:44:00,09:44:00,36994,8,0,0,3.4432
158,09:46:00,09:46:00,37376,9,0,0,3.6920
158,09:48:00,09:48:00,37377,10,0,0,4.0388
158,09:51:00,09:51:00,37378,11,0,0,4.3318
158,09:56:00,09:56:00,38441,12,0,0,5.7045
158,09:58:00,09:58:00,38442,13,0,0,6.3239
158,10:01:00,10:01:00,17699,14,0,0,7.6059
158,10:04:00,10:04:00,9878,15,0,0,8.7665
158,10:06:00,10:06:00,38578,16,0,0,9.4227
158,10:08:00,10:08:00,38579,17,0,0,10.0597
159,09:48:00,09:48:00,37001,1,0,0,0.0000
159,09:50:00,09:50:00,37000,2,0,0,0.5678
159,09:52:00,09:52:00,36999,3,0,0,0.9095
159,09:55:00,09:55:00,36998,4,0,0,1.7826
159,09:58:00,09:58:00,36997,5,0,0,2.4638
159,09:59:00,09:59:00,36996,6,0,0,2.7413
159,10:02:00,10:02:00,36995,7,0,0,3.1492
159,10:04:00,10:04:00,36994,8,0,0,3.4432
159,10:06:00,10:06:00,37376,9,0,0,3.6920
159,10:08:00,10:08:00,37377,10,0,0,4.0388
159,10:11:00,10:11:00,37378,11,0,0,4.3318
159,10:16:00,10:16:00,38441,12,0,0,5.7045
159,10:18:00,10:18:00,38442,13,0,0,6.3239
159,10:21:00,10:21:00,17699,14,0,0,7.6059
159,10:24:00,10:24:00,9878,15,0,0,8.7665
159,10:26:00,10:26:00,38578,16,0,0,9.4227
159,10:28:00,10:28:00,38579,17,0,0,10.0597
160,10:08:00,10:08:00,37001,1,0,0,0.0000
160,10:10:00,10:10:00,37000,2,0,0,0.5678
160,10:12:00,10:12:00,36999,3,0,0,0.9095
160,10:15:00,10:15:00,36998,4,0,0,1.7826
160,10:18:00,10:18:00,36997,5,0,0,2.4638
160,10:19:00,10:19:00,36996,6,0,0,2.7413
160,10:22:00,10:22:00,36995,7,0,0,3.1492
160,10:24:00,10:24:00,36994,8,0,0,3.4432
160,10:26:00,10:26:00,37376,9,0,0,3.6920
160,10:28:00,10:28:00,37377,10,0,0,4.0388
160,10:31:00,10:31:00,37378,11,0,0,4.3318
160,10:36:00,10:36:00,38441,12,0,0,5.7045
160,10:38:00,10:38:00,38442,13,0,0,6.3239
160,10:41:00,10:41:00,17699,14,0,0,7.6059
160,10:44:00,10:44:00,9878,15,0,0,8.7665
160,10:46:00,10:46:00,38578,16,0,0,9.4227
160,10:48:00,10:48:00,38579,17,0,0,10.0597
161,10:28:00,10:28:00,37001,1,0,0,0.0000
161,10:30:00,10:30:00,37000,2,0,0,0.5678
161,10:32:00,10:32:00,36999,3,0,0,0.9095
161,10:35:00,10:35:00,36998,4,0,0,1.7826
161,10:38:00,10:38:00,36997,5,0,0,2.4638
161,10:39:00,10:39:00,36996,6,0,0,2.7413
161,10:42:00,10:42:00,36995,7,0,0,3.1492
161,10:44:00,10:44:00,36994,8,0,0,3.4432
161,10:46:00,10:46:00,37376,9,0,0,3.6920
161,10:48:00,10:48:00,37377,10,0,0,4.0388
161,10:51:00,10:51:00,37378,11,0,0,4.3318
161,10:56:00,10:56:00,38441,12,0,0,5.7045
161,10:58:00,10:58:00,38442,13,0,0,6.3239
161,11:01:00,11:01:00,17699,14,0,0,7.6059
161,11:04:00,11:04:00,9878,15,0,0,8.7665
161,11:06:00,11:06:00,38578,16,0,0,9.4227
161,11:08:00,11:08:00,38579,17,0,0,10.0597
162,10:48:00,10:48:00,37001,1,0,0,0.0000
162,10:50:00,10:50:00,37000,2,0,0,0.5678
162,10:52:00,10:52:00,36999,3,0,0,0.9095
162,10:55:00,10:55:00,36998,4,0,0,1.7826
162,10:58:00,10:58:00,36997,5,0,0,2.4638
162,10:59:00,10:59:00,36996,6,0,0,2.7413
162,11:02:00,11:02:00,36995,7,0,0,3.1492
162,11:04:00,11:04:00,36994,8,0,0,3.4432
162,11:06:00,11:06:00,37376,9,0,0,3.6920
162,11:08:00,11:08:00,37377,10,0,0,4.0388
162,11:11:00,11:11:00,37378,11,0,0,4.3318
162,11:16:00,11:16:00,38441,12,0,0,5.7045
162,11:18:00,11:18:00,38442,13,0,0,6.3239
162,11:21:00,11:21:00,17699,14,0,0,7.6059
162,11:24:00,11:24:00,9878,15,0,0,8.7665
162,11:26:00,11:26:00,38578,16,0,0,9.4227
162,11:28:00,11:28:00,38579,17,0,0,10.0597
163,11:08:00,11:08:00,37001,1,0,0,0.0000
163,11:10:00,11:10:00,37000,2,0,0,0.5678
163,11:12:00,11:12:00,36999,3,0,0,0.9095
163,11:15:00,11:15:00,36998,4,0,0,1.7826
163,11:18:00,11:18:00,36997,5,0,0,2.4638
163,11:19:00,11:19:00,36996,6,0,0,2.7413
163,11:22:00,11:22:00,36995,7,0,0,3.1492
163,11:24:00,11:24:00,36994,8,0,0,3.4432
163,11:26:00,11:26:00,37376,9,0,0,3.6920
163,11:28:00,11:28:00,37377,10,0,0,4.0388
163,11:31:00,11:31:00,37378,11,0,0,4.3318
163,11:36:00,11:36:00,38441,12,0,0,5.7045
163,11:38:00,11:38:00,38442,13,0,0,6.3239
163,11:41:00,11:41:00,17699,14,0,0,7.6059
163,11:44:00,11:44:00,9878,15,0,0,8.7665
163,11:46:00,11:46:00,38578,16,0,0,9.4227
