route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
18,18,3037,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1341
18,18,3038,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1341
18,18,3039,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1341
18,18,3040,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1341
18,18,3041,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1341
18,18,3042,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1341
18,18,3043,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1341
18,18,3044,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1341
18,18,3045,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1341
18,18,3046,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1341
18,18,3047,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1341
18,18,3048,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1341
18,18,3049,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1341
18,18,3050,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1341
18,18,3051,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1341
18,18,3052,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1341
18,18,3053,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1341
18,18,3054,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1341
18,18,3055,"RvLN WATERFRONT ENTER CENTER",0,"343RL003",1341
18,18,3056,"RvLN WATERFRONT ENTER CENTER",0,"343RL005",1341
18,18,3057,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1341
18,18,3058,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1341
18,18,3059,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1341
18,18,3060,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1341
18,18,3061,"RvLN BURLINGTON SOUTH",0,"343RL003",1342
18,18,3062,"RvLN WATERFRONT ENTER CENTER",0,"343RL002",1343
18,18,3063,"RvLN WATERFRONT ENTER CENTER",0,"343RL006",1343
18,18,3064,"RvLN WATERFRONT ENTER CENTER",0,"343RL001",1344
18,18,3065,"RvLN WATERFRONT ENTER CENTER",0,"343RL004",1344
18,18,3066,"RvLN TRENTON",1,"343RL001",1345
18,18,3067,"RvLN TRENTON",1,"343RL002",1345
18,18,3068,"RvLN TRENTON",1,"343RL004",1345
18,18,3069,"RvLN TRENTON",1,"343RL006",1345
18,18,3070,"RvLN TRENTON",1,"343RL003",1345
18,18,3071,"RvLN TRENTON",1,"343RL005",1345
18,18,3072,"RvLN TRENTON",1,"343RL001",1345
18,18,3073,"RvLN TRENTON",1,"343RL002",1345
18,18,3074,"RvLN TRENTON",1,"343RL004",1345
18,18,3075,"RvLN TRENTON",1,"343RL006",1345
18,18,3076,"RvLN TRENTON",1,"343RL003",1345
18,18,3077,"RvLN TRENTON",1,"343RL005",1345
18,18,3078,"RvLN TRENTON",1,"343RL001",1345
18,18,3079,"RvLN TRENTON",1,"343RL002",1345
18,18,3080,"RvLN TRENTON",1,"343RL004",1345
18,18,3081,"RvLN TRENTON",1,"343RL006",1345
18,18,3082,"RvLN TRENTON",1,"343RL003",1345
18,18,3083,"RvLN TRENTON",1,"343RL005",1345
18,18,3084,"RvLN TRENTON",1,"343RL001",1345
