"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"0","40.75058","-73.99358","0"
"0","40.74584","-73.90297","1"
"0","40.71957","-73.84481","2"
"0","40.70964","-73.83089","3"
"0","40.6996","-73.80853","4"
"0","40.69118","-73.76551","5"
"0","40.66151","-73.70476","6"
"0","40.65605","-73.67607","7"
"0","40.65831","-73.64655","8"
"0","40.65672","-73.60716","9"
"0","40.65745","-73.58232","10"
"0","40.66379","-73.55062","11"
"0","40.66879","-73.52886","12"
"0","40.67298","-73.50896","13"
"0","40.67572","-73.48657","14"
"0","40.67692","-73.46905","15"
"0","40.67785","-73.45474","16"
"0","40.68024","-73.42031","17"
"0","40.68101","-73.39834","18"
"0","40.68826","-73.36921","19"
"0","40.70068","-73.32405","20"
"1","40.75058","-73.99358","0"
"1","40.74584","-73.90297","1"
"1","40.71957","-73.84481","2"
"1","40.70964","-73.83089","3"
"1","40.6996","-73.80853","4"
"1","40.67513","-73.76504","5"
"1","40.66847","-73.75175","6"
"1","40.66594","-73.73555","7"
"1","40.66151","-73.70476","8"
"1","40.65605","-73.67607","9"
"1","40.65831","-73.64655","10"
"1","40.65672","-73.60716","11"
"1","40.65745","-73.58232","12"
"1","40.66379","-73.55062","13"
"1","40.66879","-73.52886","14"
"1","40.67298","-73.50896","15"
"1","40.67572","-73.48657","16"
"1","40.67692","-73.46905","17"
"1","40.67785","-73.45474","18"
"1","40.68024","-73.42031","19"
"1","40.68101","-73.39834","20"
"1","40.68826","-73.36921","21"
"1","40.70068","-73.32405","22"
"2","40.684901","-73.97768","0"
"2","40.67838","-73.94822","1"
"2","40.6758","-73.90281","2"
"2","40.6996","-73.80853","3"
"2","40.69118","-73.76551","4"
"2","40.66151","-73.70476","5"
"2","40.65605","-73.67607","6"
"2","40.65831","-73.64655","7"
"2","40.65672","-73.60716","8"
"2","40.65745","-73.58232","9"
"2","40.66379","-73.55062","10"
"2","40.66879","-73.52886","11"
"2","40.67298","-73.50896","12"
"2","40.67572","-73.48657","13"
"2","40.67692","-73.46905","14"
"2","40.67785","-73.45474","15"
"2","40.68024","-73.42031","16"
"2","40.68101","-73.39834","17"
"2","40.68826","-73.36921","18"
"2","40.70068","-73.32405","19"
"3","40.76948","-73.29356","0"
"3","40.78083","-73.24361","1"
"3","40.80808","-73.10594","2"
"3","40.81739","-72.99891","3"
"3","40.8256","-72.91588","4"
"3","40.91983","-72.66691","5"
"4","40.80808","-73.10594","0"
"4","40.81739","-72.99891","1"
"4","40.8256","-72.91588","2"
"4","40.91983","-72.66691","3"
"4","40.99179","-72.53606","4"
"4","41.0662","-72.4281","5"
"4","41.0997","-72.3631","6"
"5","40.80808","-73.10594","0"
"5","40.81739","-72.99891","1"
"5","40.8256","-72.91588","2"
"5","40.91983","-72.66691","3"
"5","40.99179","-72.53606","4"
"5","41.0662","-72.4281","5"
"5","41.0997","-72.3631","6"
"6","40.80808","-73.10594","0"
"6","40.81739","-72.99891","1"
"6","40.8256","-72.91588","2"
"6","40.91983","-72.66691","3"
"7","40.80808","-73.10594","0"
"7","40.81739","-72.99891","1"
"7","40.8256","-72.91588","2"
"8","40.75058","-73.99358","0"
"8","40.74584","-73.90297","1"
"8","40.75239","-73.8437","2"
"8","40.75789","-73.83135","3"
"8","40.7627","-73.81454","4"
"8","40.76164","-73.80176","5"
"8","40.76143","-73.78996","6"
"8","40.76314","-73.77125","7"
"8","40.76806","-73.74941","8"
"8","40.77504","-73.74065","9"
"8","40.78721","-73.7261","10"
"9","40.75058","-73.99358","0"
"9","40.74584","-73.90297","1"
"9","40.75239","-73.8437","2"
"9","40.75789","-73.83135","3"
"9","40.7627","-73.81454","4"
"9","40.76164","-73.80176","5"
"9","40.76143","-73.78996","6"
"9","40.76314","-73.77125","7"
"9","40.76806","-73.74941","8"
"9","40.77504","-73.74065","9"
"10","40.75058","-73.99358","0"
"10","40.74584","-73.90297","1"
"10","40.75239","-73.8437","2"
"10","40.75789","-73.83135","3"
"10","40.7627","-73.81454","4"
"10","40.76164","-73.80176","5"
"10","40.76143","-73.78996","6"
"10","40.76314","-73.77125","7"
"10","40.76806","-73.74941","8"
"10","40.77504","-73.74065","9"
"10","40.78721","-73.7261","10"
"11","40.75058","-73.99358","0"
"11","40.74584","-73.90297","1"
"11","40.75239","-73.8437","2"
"11","40.75789","-73.83135","3"
"11","40.7627","-73.81454","4"
"11","40.76164","-73.80176","5"
"11","40.76143","-73.78996","6"
"11","40.76314","-73.77125","7"
"11","40.76806","-73.74941","8"
"11","40.77504","-73.74065","9"
"11","40.78721","-73.7261","10"
"11","40.79672","-73.6999","11"
"11","40.81069","-73.69521","12"
"11","40.82903","-73.6874","13"
"12","40.6996","-73.80853","0"
"12","40.71017","-73.76675","1"
"12","40.71745","-73.73646","2"
"12","40.7222","-73.71665","3"
"12","40.72463","-73.7064","4"
"12","40.73075","-73.68096","5"
"12","40.73516","-73.66252","6"
"12","40.74034","-73.64086","7"
"12","40.75601","-73.63941","8"
"12","40.77205","-73.64169","9"
"12","40.79047","-73.64326","10"
"12","40.81571","-73.62687","11"
"12","40.83222","-73.62612","12"
"12","40.85236","-73.62542","13"
"12","40.85797","-73.62122","14"
"12","40.86583","-73.61616","15"
"12","40.87446","-73.5983","16"
"12","40.87533","-73.53403","17"
"13","40.74034","-73.64086","0"
"13","40.75601","-73.63941","1"
"13","40.77205","-73.64169","2"
"13","40.79047","-73.64326","3"
"13","40.81571","-73.62687","4"
"13","40.83222","-73.62612","5"
"13","40.85236","-73.62542","6"
"13","40.85797","-73.62122","7"
"13","40.86583","-73.61616","8"
"13","40.87446","-73.5983","9"
"13","40.87533","-73.53403","10"
"14","40.6996","-73.80853","0"
"14","40.71017","-73.76675","1"
"14","40.71745","-73.73646","2"
"14","40.7222","-73.71665","3"
"14","40.72463","-73.7064","4"
"14","40.73075","-73.68096","5"
"14","40.73516","-73.66252","6"
"14","40.74034","-73.64086","7"
"14","40.75601","-73.63941","8"
"14","40.77205","-73.64169","9"
"14","40.79047","-73.64326","10"
"14","40.81571","-73.62687","11"
"14","40.83222","-73.62612","12"
"14","40.85236","-73.62542","13"
"14","40.85797","-73.62122","14"
"14","40.86583","-73.61616","15"
"14","40.87446","-73.5983","16"
"14","40.87533","-73.53403","17"
"15","40.75058","-73.99358","0"
"15","40.74584","-73.90297","1"
"15","40.71957","-73.84481","2"
"15","40.70964","-73.83089","3"
"15","40.6996","-73.80853","4"
"15","40.71017","-73.76675","5"
"15","40.71745","-73.73646","6"
"15","40.7222","-73.71665","7"
"15","40.72463","-73.7064","8"
"15","40.73075","-73.68096","9"
"15","40.73516","-73.66252","10"
"15","40.74034","-73.64086","11"
"15","40.75601","-73.63941","12"
"15","40.77205","-73.64169","13"
"15","40.79047","-73.64326","14"
"15","40.81571","-73.62687","15"
"15","40.83222","-73.62612","16"
"15","40.85236","-73.62542","17"
"15","40.85797","-73.62122","18"
"15","40.86583","-73.61616","19"
"15","40.87446","-73.5983","20"
"15","40.87533","-73.53403","21"
"16","40.6996","-73.80853","0"
"16","40.71017","-73.76675","1"
"16","40.71745","-73.73646","2"
"16","40.7222","-73.71665","3"
"16","40.72463","-73.7064","4"
"16","40.73075","-73.68096","5"
"16","40.73516","-73.66252","6"
"16","40.74034","-73.64086","7"
"16","40.75601","-73.63941","8"
"16","40.77205","-73.64169","9"
"16","40.79047","-73.64326","10"
"16","40.81571","-73.62687","11"
"16","40.83222","-73.62612","12"
"16","40.85236","-73.62542","13"
"16","40.85797","-73.62122","14"
"16","40.86583","-73.61616","15"
"16","40.87446","-73.5983","16"
"16","40.87533","-73.53403","17"
"17","40.74128","-73.95639","0"
"17","40.6996","-73.80853","1"
"17","40.71017","-73.76675","2"
"17","40.71745","-73.73646","3"
"17","40.7222","-73.71665","4"
"17","40.72463","-73.7064","5"
"17","40.73075","-73.68096","6"
"17","40.73516","-73.66252","7"
"17","40.74034","-73.64086","8"
"17","40.75601","-73.63941","9"
"17","40.77205","-73.64169","10"
"17","40.79047","-73.64326","11"
"17","40.81571","-73.62687","12"
"17","40.83222","-73.62612","13"
"17","40.85236","-73.62542","14"
"17","40.85797","-73.62122","15"
"17","40.86583","-73.61616","16"
"17","40.87446","-73.5983","17"
"17","40.87533","-73.53403","18"
"18","40.74238","-73.94679","0"
"18","40.74584","-73.90297","1"
"18","40.71957","-73.84481","2"
"18","40.70964","-73.83089","3"
"18","40.6996","-73.80853","4"
"18","40.71017","-73.76675","5"
"18","40.71745","-73.73646","6"
"18","40.7222","-73.71665","7"
"18","40.72463","-73.7064","8"
"18","40.73075","-73.68096","9"
"18","40.73516","-73.66252","10"
"18","40.74034","-73.64086","11"
"18","40.75601","-73.63941","12"
"18","40.77205","-73.64169","13"
"18","40.79047","-73.64326","14"
"18","40.81571","-73.62687","15"
"18","40.83222","-73.62612","16"
"18","40.85236","-73.62542","17"
"18","40.85797","-73.62122","18"
"18","40.86583","-73.61616","19"
"18","40.87446","-73.5983","20"
"18","40.87533","-73.53403","21"
"19","40.74128","-73.95639","0"
"19","40.74238","-73.94679","1"
"19","40.74584","-73.90297","2"
"19","40.71957","-73.84481","3"
"19","40.70964","-73.83089","4"
"19","40.6996","-73.80853","5"
"19","40.71017","-73.76675","6"
"19","40.71745","-73.73646","7"
"19","40.7222","-73.71665","8"
"19","40.72463","-73.7064","9"
"19","40.73075","-73.68096","10"
"19","40.73516","-73.66252","11"
"19","40.74034","-73.64086","12"
"19","40.75601","-73.63941","13"
"19","40.77205","-73.64169","14"
"19","40.79047","-73.64326","15"
"19","40.81571","-73.62687","16"
"19","40.83222","-73.62612","17"
"19","40.85236","-73.62542","18"
"19","40.85797","-73.62122","19"
"19","40.86583","-73.61616","20"
"19","40.87446","-73.5983","21"
"19","40.87533","-73.53403","22"
"20","40.6996","-73.80853","0"
"20","40.71017","-73.76675","1"
"20","40.71745","-73.73646","2"
"20","40.7222","-73.71665","3"
"20","40.72463","-73.7064","4"
"20","40.73075","-73.68096","5"
"20","40.73516","-73.66252","6"
"20","40.74034","-73.64086","7"
"20","40.75601","-73.63941","8"
"20","40.77205","-73.64169","9"
"20","40.79047","-73.64326","10"
"20","40.81571","-73.62687","11"
"20","40.83222","-73.62612","12"
"20","40.85236","-73.62542","13"
"20","40.85797","-73.62122","14"
"20","40.86583","-73.61616","15"
"20","40.87446","-73.5983","16"
"20","40.87533","-73.53403","17"
"21","40.853","-73.40952","0"
"21","40.86866","-73.36285","1"
"21","40.88064","-73.32848","2"
"21","40.88366","-73.25625","3"
"21","40.85654","-73.19803","4"
"21","40.88216","-73.15951","5"
"21","40.93454","-73.0525","6"
"22","40.6996","-73.80853","0"
"22","40.71017","-73.76675","1"
"22","40.71745","-73.73646","2"
"22","40.7222","-73.71665","3"
"22","40.72463","-73.7064","4"
"22","40.73075","-73.68096","5"
"22","40.73516","-73.66252","6"
"22","40.74034","-73.64086","7"
"22","40.7492","-73.60365","8"
"22","40.75345","-73.58586","9"
"22","40.76717","-73.52853","10"
"22","40.82485","-73.50044","11"
"22","40.83563","-73.45108","12"
"22","40.853","-73.40952","13"
"22","40.86866","-73.36285","14"
"22","40.88064","-73.32848","15"
"22","40.88366","-73.25625","16"
"22","40.85654","-73.19803","17"
"22","40.88216","-73.15951","18"
"22","40.93454","-73.0525","19"
"23","40.74238","-73.94679","0"
"23","40.74584","-73.90297","1"
"23","40.71957","-73.84481","2"
"23","40.70964","-73.83089","3"
"23","40.6996","-73.80853","4"
"23","40.71017","-73.76675","5"
"23","40.71745","-73.73646","6"
"23","40.7222","-73.71665","7"
"23","40.72463","-73.7064","8"
"23","40.73075","-73.68096","9"
"23","40.73516","-73.66252","10"
"23","40.74034","-73.64086","11"
"23","40.7492","-73.60365","12"
"23","40.75345","-73.58586","13"
"23","40.76717","-73.52853","14"
"23","40.82485","-73.50044","15"
"23","40.83563","-73.45108","16"
"23","40.853","-73.40952","17"
"23","40.86866","-73.36285","18"
"23","40.88064","-73.32848","19"
"23","40.88366","-73.25625","20"
"23","40.85654","-73.19803","21"
"23","40.88216","-73.15951","22"
"23","40.93454","-73.0525","23"
"24","40.75058","-73.99358","0"
"24","40.74584","-73.90297","1"
"24","40.71957","-73.84481","2"
"24","40.70964","-73.83089","3"
"24","40.6996","-73.80853","4"
"24","40.71017","-73.76675","5"
"24","40.71745","-73.73646","6"
"24","40.7222","-73.71665","7"
"24","40.72463","-73.7064","8"
"24","40.73075","-73.68096","9"
"24","40.73516","-73.66252","10"
"24","40.74034","-73.64086","11"
"24","40.7492","-73.60365","12"
"24","40.75345","-73.58586","13"
"24","40.76717","-73.52853","14"
"24","40.82485","-73.50044","15"
"24","40.83563","-73.45108","16"
"24","40.853","-73.40952","17"
"24","40.86866","-73.36285","18"
"24","40.88064","-73.32848","19"
"24","40.88366","-73.25625","20"
"24","40.85654","-73.19803","21"
"24","40.88216","-73.15951","22"
"24","40.93454","-73.0525","23"
"25","40.6996","-73.80853","0"
"25","40.71017","-73.76675","1"
"25","40.71745","-73.73646","2"
"25","40.7222","-73.71665","3"
"25","40.72463","-73.7064","4"
"25","40.73075","-73.68096","5"
"25","40.73516","-73.66252","6"
"25","40.74034","-73.64086","7"
"25","40.7492","-73.60365","8"
"25","40.75345","-73.58586","9"
"25","40.76717","-73.52853","10"
"25","40.82485","-73.50044","11"
"25","40.83563","-73.45108","12"
"25","40.853","-73.40952","13"
"25","40.86866","-73.36285","14"
"25","40.88064","-73.32848","15"
"25","40.88366","-73.25625","16"
"25","40.85654","-73.19803","17"
"25","40.88216","-73.15951","18"
"25","40.93454","-73.0525","19"
"26","40.76717","-73.52853","0"
"26","40.82485","-73.50044","1"
"26","40.83563","-73.45108","2"
"26","40.853","-73.40952","3"
"26","40.86866","-73.36285","4"
"26","40.88064","-73.32848","5"
"26","40.88366","-73.25625","6"
"26","40.85654","-73.19803","7"
"26","40.88216","-73.15951","8"
"26","40.93454","-73.0525","9"
"27","40.74128","-73.95639","0"
"27","40.74238","-73.94679","1"
"27","40.74584","-73.90297","2"
"27","40.71957","-73.84481","3"
"27","40.70964","-73.83089","4"
"27","40.6996","-73.80853","5"
"27","40.71017","-73.76675","6"
"27","40.71745","-73.73646","7"
"27","40.7222","-73.71665","8"
"27","40.72463","-73.7064","9"
"27","40.73075","-73.68096","10"
"27","40.73516","-73.66252","11"
"27","40.74034","-73.64086","12"
"27","40.7492","-73.60365","13"
"27","40.75345","-73.58586","14"
"27","40.76717","-73.52853","15"
"27","40.82485","-73.50044","16"
"27","40.83563","-73.45108","17"
"27","40.853","-73.40952","18"
"27","40.86866","-73.36285","19"
"27","40.88064","-73.32848","20"
"27","40.88366","-73.25625","21"
"27","40.85654","-73.19803","22"
"27","40.88216","-73.15951","23"
"27","40.93454","-73.0525","24"
"28","40.76717","-73.52853","0"
"28","40.82485","-73.50044","1"
"28","40.83563","-73.45108","2"
"28","40.853","-73.40952","3"
"28","40.86866","-73.36285","4"
"28","40.88064","-73.32848","5"
"28","40.88366","-73.25625","6"
"28","40.85654","-73.19803","7"
"28","40.88216","-73.15951","8"
"28","40.93454","-73.0525","9"
"29","40.853","-73.40952","0"
"29","40.86866","-73.36285","1"
"29","40.88064","-73.32848","2"
"29","40.88366","-73.25625","3"
"29","40.85654","-73.19803","4"
"29","40.88216","-73.15951","5"
"29","40.93454","-73.0525","6"
"30","40.76717","-73.52853","0"
"30","40.82485","-73.50044","1"
"30","40.83563","-73.45108","2"
"30","40.853","-73.40952","3"
"30","40.86866","-73.36285","4"
"30","40.88064","-73.32848","5"
"30","40.88366","-73.25625","6"
"30","40.85654","-73.19803","7"
"30","40.88216","-73.15951","8"
"30","40.93454","-73.0525","9"
"31","40.853","-73.40952","0"
"31","40.86866","-73.36285","1"
"31","40.88064","-73.32848","2"
"31","40.88366","-73.25625","3"
"31","40.85654","-73.19803","4"
"31","40.88216","-73.15951","5"
"31","40.93454","-73.0525","6"
"32","40.853","-73.40952","0"
"32","40.86866","-73.36285","1"
"32","40.88064","-73.32848","2"
"32","40.88366","-73.25625","3"
"32","40.85654","-73.19803","4"
"32","40.88216","-73.15951","5"
"32","40.93454","-73.0525","6"
"32","40.92031","-73.12855","7"
"33","40.6996","-73.80853","0"
"33","40.71017","-73.76675","1"
"33","40.71745","-73.73646","2"
"33","40.7222","-73.71665","3"
"33","40.72463","-73.7064","4"
"33","40.72302","-73.68102","5"
"33","40.72295","-73.6627","6"
"33","40.72309","-73.64036","7"
"33","40.72145","-73.62967","8"
"33","40.71329","-73.62503","9"
"34","40.75058","-73.99358","0"
"34","40.74584","-73.90297","1"
"34","40.71957","-73.84481","2"
"34","40.70964","-73.83089","3"
"34","40.6996","-73.80853","4"
"34","40.71017","-73.76675","5"
"34","40.71745","-73.73646","6"
"34","40.7222","-73.71665","7"
"34","40.72463","-73.7064","8"
"34","40.72302","-73.68102","9"
"34","40.72295","-73.6627","10"
"34","40.72309","-73.64036","11"
"34","40.72145","-73.62967","12"
"34","40.71329","-73.62503","13"
"35","40.684901","-73.97768","0"
"35","40.67838","-73.94822","1"
"35","40.6758","-73.90281","2"
"35","40.6996","-73.80853","3"
"35","40.71017","-73.76675","4"
"35","40.71745","-73.73646","5"
"35","40.7222","-73.71665","6"
"35","40.72463","-73.7064","7"
"35","40.72302","-73.68102","8"
"35","40.72295","-73.6627","9"
"35","40.72309","-73.64036","10"
"35","40.72145","-73.62967","11"
"35","40.71329","-73.62503","12"
"36","40.6996","-73.80853","0"
"36","40.67513","-73.76504","1"
"36","40.66847","-73.75175","2"
"36","40.66594","-73.73555","3"
"36","40.66151","-73.70476","4"
"36","40.65605","-73.67607","5"
"36","40.64831","-73.66397","6"
"36","40.6422","-73.65821","7"
"36","40.63471","-73.65466","8"
"36","40.60129","-73.65474","9"
"36","40.59017","-73.66482","10"
"37","40.75058","-73.99358","0"
"37","40.74584","-73.90297","1"
"37","40.71957","-73.84481","2"
"37","40.70964","-73.83089","3"
"37","40.6996","-73.80853","4"
"37","40.67513","-73.76504","5"
"37","40.66847","-73.75175","6"
"37","40.66594","-73.73555","7"
"37","40.66151","-73.70476","8"
"37","40.65605","-73.67607","9"
"37","40.64831","-73.66397","10"
"37","40.6422","-73.65821","11"
"37","40.63471","-73.65466","12"
"37","40.60129","-73.65474","13"
"37","40.59017","-73.66482","14"
"38","40.684901","-73.97768","0"
"38","40.67838","-73.94822","1"
"38","40.6758","-73.90281","2"
"38","40.6996","-73.80853","3"
"38","40.67513","-73.76504","4"
"38","40.66847","-73.75175","5"
"38","40.66594","-73.73555","6"
"38","40.66151","-73.70476","7"
"38","40.65605","-73.67607","8"
"38","40.64831","-73.66397","9"
"38","40.6422","-73.65821","10"
"38","40.63471","-73.65466","11"
"38","40.60129","-73.65474","12"
"38","40.59017","-73.66482","13"
"39","40.684901","-73.97768","0"
"39","40.67838","-73.94822","1"
"39","40.6758","-73.90281","2"
"39","40.6996","-73.80853","3"
"40","40.66151","-73.70476","0"
"40","40.66836","-73.68121","1"
"40","40.67547","-73.66886","2"
"40","40.68585","-73.65214","3"
"40","40.69491","-73.64621","4"
"40","40.70195","-73.64164","5"
"41","40.684901","-73.97768","0"
"41","40.67838","-73.94822","1"
"41","40.6758","-73.90281","2"
"41","40.6996","-73.80853","3"
"41","40.67513","-73.76504","4"
"41","40.66847","-73.75175","5"
"41","40.66594","-73.73555","6"
"41","40.66151","-73.70476","7"
"41","40.66836","-73.68121","8"
"41","40.67547","-73.66886","9"
"41","40.68585","-73.65214","10"
"41","40.69491","-73.64621","11"
"41","40.70195","-73.64164","12"
"42","40.684901","-73.97768","0"
"42","40.67838","-73.94822","1"
"42","40.6758","-73.90281","2"
"42","40.6996","-73.80853","3"
"42","40.69118","-73.76551","4"
"42","40.66151","-73.70476","5"
"42","40.66836","-73.68121","6"
"42","40.67547","-73.66886","7"
"42","40.68585","-73.65214","8"
"42","40.69491","-73.64621","9"
"42","40.70195","-73.64164","10"
"43","40.75058","-73.99358","0"
"43","40.74584","-73.90297","1"
"43","40.71957","-73.84481","2"
"43","40.70964","-73.83089","3"
"43","40.6996","-73.80853","4"
"43","40.69118","-73.76551","5"
"43","40.66151","-73.70476","6"
"43","40.66836","-73.68121","7"
"43","40.67547","-73.66886","8"
"43","40.68585","-73.65214","9"
"43","40.69491","-73.64621","10"
"43","40.70195","-73.64164","11"
"44","40.684901","-73.97768","0"
"44","40.67838","-73.94822","1"
"44","40.6758","-73.90281","2"
"44","40.6996","-73.80853","3"
"45","40.6996","-73.80853","0"
"45","40.67513","-73.76504","1"
"45","40.66847","-73.75175","2"
"45","40.66594","-73.73555","3"
"45","40.66151","-73.70476","4"
"45","40.66836","-73.68121","5"
"45","40.67547","-73.66886","6"
"45","40.68585","-73.65214","7"
"45","40.69491","-73.64621","8"
"45","40.70195","-73.64164","9"
"46","40.75058","-73.99358","0"
"46","40.74584","-73.90297","1"
"46","40.71957","-73.84481","2"
"46","40.70964","-73.83089","3"
"46","40.6996","-73.80853","4"
"46","40.69118","-73.76551","5"
"46","40.66151","-73.70476","6"
"46","40.65605","-73.67607","7"
"46","40.65831","-73.64655","8"
"46","40.65672","-73.60716","9"
"46","40.65745","-73.58232","10"
"46","40.66379","-73.55062","11"
"46","40.66879","-73.52886","12"
"46","40.67298","-73.50896","13"
"46","40.67572","-73.48657","14"
"46","40.67692","-73.46905","15"
